"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1163,      -5.153091777,      -3.919927939,      -4.153311729,      -3.092944669,       -8.44531066
          0,           0,        1164,      -5.161931103,      -3.917595871,      -4.150414839,      -3.101620978,      -8.444215304
          0,           0,        1165,       -5.17043213,      -3.915401646,      -4.147956699,      -3.110026805,      -8.443083526
          0,           0,        1166,      -5.178454116,      -3.913369367,      -4.145949624,      -3.118032847,      -8.441915006
          0,           0,        1167,      -5.185852277,       -3.91152098,      -4.144402449,      -3.125505034,      -8.440711549
          0,           0,        1168,      -5.192482753,      -3.909876277,      -4.143320826,      -3.132308591,      -8.439472974
          0,           0,        1169,      -5.198208667,      -3.908452914,      -4.142707454,      -3.138313117,      -8.438200556
          0,           0,        1170,      -5.202906938,      -3.907266449,      -4.142562258,      -3.143398428,      -8.436896869
          0,           0,        1171,      -5.206475255,       -3.90633039,      -4.142882501,      -3.147460764,      -8.435562607
          0,           0,        1172,      -5.208838493,      -3.905656242,      -4.143662858,      -3.150418756,      -8.434198939
          0,           0,        1173,       -5.20995375,      -3.905253563,      -4.144895421,      -3.152218497,      -8.432808081
          0,           0,        1174,      -5.209813338,      -3.905130005,      -4.146569672,      -3.152837077,      -8.431391333
          0,           0,        1175,      -5.208445276,      -3.905291357,      -4.148672404,      -3.152284093,      -8.429951511
          0,           0,        1176,      -5.205911218,      -3.905741577,        -4.1511876,      -3.150600937,      -8.428490831
          0,           0,        1177,      -5.202302118,      -3.906482809,      -4.154096287,      -3.147857937,      -8.427011705
          0,           0,        1178,      -5.197732248,      -3.907515395,      -4.157376349,      -3.144149774,      -8.425523244
          0,           0,        1179,      -5.192332338,      -3.908837868,      -4.161002325,      -3.139589754,      -8.424028627
          0,           0,        1180,      -5.186242614,      -3.910446938,      -4.164945198,      -3.134303605,      -8.422528473
          0,           0,        1181,      -5.179606396,      -3.912337465,       -4.16917218,      -3.128423443,      -8.421025229
          0,           0,        1182,      -5.172564675,      -3.914502415,      -4.173646512,      -3.122082371,      -8.419522713
          0,           0,        1183,      -5.165251917,      -3.916932813,       -4.17832731,      -3.115410021,      -8.418024282
          0,           0,        1184,      -5.157793106,      -3.919617688,       -4.18316947,      -3.108529189,      -8.416533771
          0,           0,        1185,      -5.150301932,      -3.922544008,      -4.188123648,       -3.10155351,       -8.41505334
          0,           0,        1186,      -5.142879931,      -3.925696614,      -4.193136397,      -3.094586102,      -8.413587153
          0,           0,        1187,      -5.135616373,      -3.929058164,      -4.198150412,      -3.087718973,      -8.412138474
          0,           0,        1188,      -5.128588671,      -3.932609073,      -4.203104984,      -3.081033036,      -8.410708122
          0,           0,        1189,      -5.121863146,       -3.93632748,      -4.207936677,      -3.074598542,      -8.409300481
          0,           0,        1190,      -5.115495998,      -3.940189226,      -4.212580236,      -3.068475794,      -8.407917651
          0,           0,        1191,      -5.109534352,       -3.94416787,      -4.216969747,      -3.062716017,      -8.406561703
          0,           0,        1192,      -5.104017327,      -3.948234739,      -4.221040038,      -3.057362289,      -8.405234484
          0,           0,        1193,      -5.098977052,      -3.952359028,      -4.224728289,      -3.052450473,      -8.403937437
          0,           0,        1194,      -5.094439601,      -3.956507965,      -4.227975793,      -3.048010111,      -8.402671683
          0,           0,        1195,      -5.090425845,      -3.960647036,      -4.230729797,      -3.044065242,      -8.401438199
          0,           0,        1196,      -5.086952184,      -3.964740291,       -4.23294529,      -3.040635136,      -8.400237553
          0,           0,        1197,      -5.084031193,      -3.968750737,      -4.234586648,      -3.037734942,      -8.399070027
          0,           0,        1198,      -5.081672157,      -3.972640812,      -4.235628998,      -3.035376239,      -8.397935606
          0,           0,        1199,      -5.079881514,      -3.976372944,      -4.236059192,      -3.033567502,      -8.396833943
          0,           0,        1200,      -5.078663215,      -3.979910193,       -4.23587631,      -3.032314485,      -8.395764422
          0,           0,        1201,      -5.078019005,      -3.983216951,      -4.235091653,      -3.031620516,      -8.394726127
          0,           0,        1202,      -5.077948622,      -3.986259691,      -4.233728217,      -3.031486737,      -8.393717779
          0,           0,        1203,      -5.078449943,       -3.98900774,      -4.231819701,      -3.031912253,      -8.392737958
          0,           0,        1204,      -5.079519048,      -3.991434026,      -4.229409129,      -3.032894237,      -8.391784994
          0,           0,        1205,      -5.081150243,      -3.993515795,      -4.226547204,      -3.034427965,      -8.390856871
          0,           0,        1206,      -5.083336014,      -3.995235234,      -4.223290503,      -3.036506789,      -8.389951521
          0,           0,        1207,      -5.086066926,      -3.996579975,      -4.219699646,      -3.039122063,      -8.389066623
          0,           0,        1208,      -5.089331473,      -3.997543458,      -4.215837538,      -3.042263005,      -8.388199769
          0,           0,        1209,      -5.093115865,      -3.998125121,      -4.211767762,      -3.045916512,      -8.387348565
          0,           0,        1210,      -5.097403773,      -3.998330411,      -4.207553197,      -3.050066914,       -8.38651024
          0,           0,        1211,      -5.102176004,      -3.998170605,      -4.203254863,      -3.054695676,      -8.385682056
          0,           0,        1212,       -5.10741014,      -3.997662472,      -4.198931025,      -3.059781052,      -8.384860969
          0,           0,        1213,      -5.113080115,      -3.996827774,      -4.194636538,      -3.065297685,      -8.384044226
          0,           0,        1214,      -5.119155755,      -3.995692644,      -4.190422406,      -3.071216166,      -8.383228999
          0,           0,        1215,      -5.125602282,      -3.994286889,       -4.18633553,      -3.077502557,      -8.382412465
          0,           0,        1216,      -5.132379803,      -3.992643223,      -4.182418611,        -3.0841179,      -8.381591822
          0,           0,        1217,      -5.139442789,      -3.990796498,      -4.178710177,      -3.091017717,      -8.380764453
          0,           0,        1218,      -5.146739602,      -3.988782944,      -4.175244696,      -3.098151549,      -8.379928131
          0,           0,        1219,      -5.154212085,      -3.986639451,      -4.172052756,      -3.105462559,      -8.379080293
          0,           0,        1220,      -5.161795279,      -3.984402914,      -4.169161288,       -3.11288725,      -8.378218598
          0,           0,        1221,      -5.169417326,      -3.982109654,      -4.166593806,      -3.120355366,      -8.377340635
          0,           0,        1222,      -5.176999642,      -3.979794925,      -4.164370655,      -3.127790041,      -8.376444449
          0,           0,        1223,      -5.184457419,      -3.977492505,      -4.162509261,      -3.135108269,      -8.375528493
          0,           0,        1224,      -5.191700563,      -3.975234368,      -4.161024355,      -3.142221786,      -8.374591125
          0,           0,        1225,      -5.198635108,      -3.973050436,       -4.15992819,      -3.149038407,      -8.373631075
          0,           0,        1226,      -5.205165178,      -3.970968402,      -4.159230731,       -3.15546389,      -8.372647735
          0,           0,        1227,      -5.211195465,      -3.969013609,      -4.158939814,      -3.161404313,      -8.371641235
          0,           0,        1228,      -5.216634202,      -3.967208978,      -4.159061278,      -3.166768911,      -8.370610113
          0,           0,        1229,      -5.221396468,      -3.965574983,      -4.159599077,      -3.171473281,      -8.369553804
          0,           0,        1230,      -5.225407657,      -3.964129646,      -4.160555345,      -3.175442737,       -8.36847248
          0,           0,        1231,      -5.228606826,      -3.962888566,      -4.161930449,      -3.178615599,      -8.367366247
          0,           0,        1232,      -5.230949642,      -3.961864952,      -4.163722993,      -3.180946116,      -8.366233527
          0,           0,        1233,       -5.23241063,      -3.961069673,      -4.165929806,      -3.182406745,      -8.365078209
          0,           0,        1234,      -5.232984483,      -3.960511306,       -4.16854589,       -3.18298955,       -8.36390107
          0,           0,        1235,      -5.232686291,      -3.960196185,      -4.171564344,       -3.18270657,      -8.362701899
          0,           0,        1236,      -5.231550663,       -3.96012845,      -4.174976253,      -3.181589101,      -8.361481763
          0,           0,        1237,       -5.22962983,      -3.960310081,      -4.178770549,      -3.179685988,      -8.360241649
          0,           0,        1238,      -5.226990952,      -3.960740935,      -4.182933845,      -3.177061106,      -8.358982715
          0,           0,        1239,      -5.223712893,      -3.961418768,      -4.187450241,      -3.173790281,      -8.357707022
          0,           0,        1240,      -5.219882767,       -3.96233925,      -4.192301108,      -3.169957949,      -8.356413916
          0,           0,        1241,      -5.215592527,      -3.963495977,      -4.197464851,       -3.16565382,      -8.355102796
          0,           0,        1242,      -5.210935839,      -3.964880472,      -4.202916663,      -3.160969774,      -8.353779777
          0,           0,        1243,       -5.20600538,      -3.966482188,       -4.20862827,      -3.155997156,       -8.35244499
          0,           0,        1244,       -5.20089066,      -3.968288507,      -4.214567694,      -3.150824564,      -8.351099637
          0,           0,        1245,      -5.195676378,      -3.970284743,      -4.220699027,      -3.145536152,      -8.349745503
          0,           0,        1246,      -5.190441292,      -3.972454156,      -4.226982261,      -3.140210444,       -8.34838345
          0,           0,        1247,      -5.185257542,      -3.974777972,      -4.233373174,      -3.134919586,      -8.347014271
          0,           0,        1248,      -5.180190345,      -3.977235429,      -4.239823322,       -3.12972899,      -8.345639496
          0,           0,        1249,      -5.175297983,      -3.979803844,      -4.246280146,      -3.124697265,       -8.34425974
          0,           0,        1250,      -5.170632016,      -3.982458706,      -4.252687247,      -3.119876382,       -8.34287725
          0,           0,        1251,      -5.166237632,      -3.985173818,      -4.258984847,      -3.115311995,      -8.341492117
          0,           0,        1252,        -5.1621541,       -3.98792147,      -4.265110479,      -3.111043855,      -8.340104981
          0,           0,        1253,      -5.158415267,       -3.99067267,      -4.270999916,      -3.107106295,      -8.338716343
          0,           0,        1254,      -5.155050063,      -3.993397427,      -4.276588353,      -3.103528716,      -8.337326757
          0,           0,        1255,      -5.152083006,      -3.996065089,       -4.28181183,      -3.100336081,      -8.335936417
          0,           0,        1256,      -5.149534667,      -3.998644739,      -4.286608861,      -3.097549382,      -8.334545503
          0,           0,        1257,      -5.147422103,      -4.001105646,      -4.290922214,      -3.095186063,      -8.333154211
          0,           0,        1258,      -5.145759239,      -4.003417757,      -4.294700754,      -3.093260415,      -8.331761365
          0,           0,        1259,      -5.144557204,       -4.00555224,      -4.297901235,      -3.091783908,      -8.330366713
          0,           0,        1260,      -5.143824615,      -4.007482034,      -4.300489927,      -3.090765486,      -8.328969707
          0,           0,        1261,      -5.143567804,      -4.009182414,       -4.30244395,      -3.090211806,      -8.327569259
          0,           0,        1262,      -5.143791005,      -4.010631538,      -4.303752212,      -3.090127431,      -8.326164653
          0,           0,        1263,       -5.14449648,      -4.011810958,      -4.304415863,      -3.090514977,      -8.324756302
          0,           0,        1264,      -5.145684609,      -4.012706062,       -4.30444823,      -3.091375211,      -8.323342087
          0,           0,        1265,      -5.147353921,      -4.013306446,      -4.303874242,      -3.092707108,      -8.321920392
          0,           0,        1266,      -5.149501085,      -4.013606169,       -4.30272938,      -3.094507858,      -8.320490034
          0,           0,        1267,      -5.152120856,      -4.013603913,      -4.301058262,      -3.096772842,      -8.319050002
          0,           0,        1268,      -5.155205966,      -4.013302996,      -4.298912951,      -3.099495546,      -8.317598647
          0,           0,        1269,      -5.158746981,      -4.012711281,      -4.296351135,      -3.102667454,      -8.316134715
          0,           0,        1270,      -5.162732099,      -4.011840955,      -4.293434279,       -3.10627788,      -8.314656881
          0,           0,        1271,      -5.167146911,      -4.010708202,      -4.290225862,      -3.110313773,      -8.313164291
          0,           0,        1272,      -5.171974107,      -4.009332791,      -4.286789773,      -3.114759466,      -8.311656019
          0,           0,        1273,      -5.177193147,      -4.007737588,      -4.283188934,      -3.119596401,       -8.31013081
          0,           0,        1274,      -5.182779885,      -4.005948025,      -4.279484153,        -3.1248028,      -8.308587073
          0,           0,        1275,      -5.188706161,      -4.003991545,      -4.275733243,      -3.130353321,      -8.307023606
          0,           0,        1276,      -5.194939372,      -4.001897045,      -4.271990366,      -3.136218679,      -8.305439324
          0,           0,        1277,      -5.201442026,      -3.999694333,      -4.268305599,      -3.142365258,      -8.303833631
          0,           0,        1278,      -5.208171318,      -3.997413624,      -4.264724682,      -3.148754733,      -8.302206445
          0,           0,        1279,      -5.215078742,      -3.995085075,      -4.261288917,      -3.155343704,      -8.300557644
          0,           0,        1280,      -5.222109782,      -3.992738375,      -4.258035179,       -3.16208341,      -8.298890173
          0,           0,        1281,      -5.229203727,      -3.990402392,      -4.254996023,      -3.168919511,      -8.297191503
          0,           0,        1282,      -5.236293675,       -3.98810488,       -4.25219984,      -3.175792029,      -8.295474091
          0,           0,        1283,      -5.243306773,      -3.985872236,      -4.249671051,      -3.182635469,      -8.293733862
          0,           0,        1284,      -5.250164776,      -3.983729317,      -4.247430327,      -3.189379185,      -8.291958966
          0,           0,        1285,      -5.256784977,      -3.981699304,      -4.245494803,      -3.195948057,      -8.290163731
          0,           0,        1286,      -5.263081572,      -3.979803599,      -4.243878283,      -3.202263511,      -8.288347735
          0,           0,        1287,      -5.268967476,      -3.978061771,      -4.242591438,      -3.208244927,      -8.286510325
          0,           0,        1288,      -5.274356585,      -3.976491518,      -4.241641972,      -3.213811449,      -8.284652363
          0,           0,        1289,      -5.279166432,      -3.975108662,      -4.241034767,       -3.21888416,      -8.282775536
          0,           0,        1290,      -5.283321109,      -3.973927153,         -4.240772,      -3.223388551,      -8.280879997
          0,           0,        1291,        -5.2867543,      -3.972959094,      -4.240853228,       -3.22725718,      -8.278967501
          0,           0,        1292,      -5.289412174,      -3.972214762,      -4.241275448,      -3.230432334,       -8.27703895
          0,           0,        1293,      -5.291255931,      -3.971702645,      -4.242033125,      -3.232868516,      -8.275096099
          0,           0,        1294,       -5.29226373,      -3.971429473,      -4.243118196,      -3.234534533,      -8.273140284
          0,           0,        1295,       -5.29243182,      -3.971400244,      -4.244520054,      -3.235415005,      -8.271173393
          0,           0,        1296,      -5.291774748,      -3.971618259,      -4.246225505,      -3.235511133,      -8.269197348
          0,           0,        1297,      -5.290324626,      -3.972085132,      -4.248218713,      -3.234840662,      -8.267214429
          0,           0,        1298,       -5.28812953,      -3.972800816,      -4.250481141,      -3.233437028,      -8.265226105
          0,           0,        1299,        -5.2852512,      -3.973763601,      -4.252991474,      -3.231347789,      -8.263235626
          0,           0,        1300,      -5.281762267,      -3.974970123,      -4.255725559,      -3.228632483,      -8.261243406
          0,           0,        1301,      -5.277743247,      -3.976415352,      -4.258656363,      -3.225360114,      -8.259251255
          0,           0,        1302,      -5.273279547,      -3.978092587,       -4.26175395,      -3.221606478,      -8.257262704
          0,           0,        1303,      -5.268458669,      -3.979993435,       -4.26498549,      -3.217451515,       -8.25527739
          0,           0,        1304,      -5.263367759,      -3.982107798,      -4.268315336,      -3.212976856,      -8.253288665
          0,           0,        1305,      -5.258091589,      -3.984423849,      -4.271705161,      -3.208263676,      -8.251308307
          0,           0,        1306,      -5.252710987,      -3.986928022,      -4.275114182,      -3.203390924,      -8.249334891
          0,           0,        1307,      -5.247301721,      -3.989604997,      -4.278499487,      -3.198433943,      -8.247370003
          0,           0,        1308,      -5.241933781,        -3.9924377,      -4.281816463,      -3.193463481,      -8.245414763
          0,           0,        1309,      -5.236670995,      -3.995407319,      -4.285019354,      -3.188545042,      -8.243470242
          0,           0,        1310,      -5.231570934,      -3.998493331,      -4.288061945,      -3.183738541,      -8.241537329
          0,           0,        1311,      -5.226685011,      -4.001673559,      -4.290898352,       -3.17909819,      -8.239616787
          0,           0,        1312,      -5.222058738,      -4.004924261,      -4.293483936,      -3.174672578,       -8.23770921
          0,           0,        1313,       -5.21773208,      -4.008220244,      -4.295776285,      -3.170504878,      -8.235815136
          0,           0,        1314,      -5.213739864,      -4.011535028,       -4.29773625,      -3.166633144,      -8.233934876
          0,           0,        1315,      -5.210112207,      -4.014841048,      -4.299328985,      -3.163090663,      -8.232068508
          0,           0,        1316,      -5.206874955,      -4.018109907,      -4.300524934,      -3.159906324,      -8.230216338
          0,           0,        1317,      -5.204050093,       -4.02131268,      -4.301300721,      -3.157104999,      -8.228378531
          0,           0,        1318,      -5.201656124,      -4.024420265,      -4.301639876,      -3.154707897,      -8.226554089
          0,           0,        1319,      -5.199708419,      -4.027403778,      -4.301533358,      -3.152732904,      -8.224740603
          0,           0,        1320,      -5.198219516,      -4.030234999,      -4.300979848,      -3.151194876,       -8.22294111
          0,           0,        1321,      -5.197199369,       -4.03288684,      -4.299985761,      -3.150105903,      -8.221154488
          0,           0,        1322,      -5.196655564,      -4.035333835,      -4.298565014,      -3.149475527,      -8.219380179
          0,           0,        1323,      -5.196593469,       -4.03755264,      -4.296738546,      -3.149310913,      -8.217617429
          0,           0,        1324,      -5.197016355,      -4.039522513,      -4.294533619,      -3.149616981,      -8.215864251
          0,           0,        1325,      -5.197925454,      -4.041225765,      -4.291982963,      -3.150396487,      -8.214119451
          0,           0,        1326,      -5.199319982,      -4.042648162,      -4.289123803,      -3.151650062,      -8.212384435
          0,           0,        1327,      -5.201197106,      -4.043779247,      -4.285996826,      -3.153376204,      -8.210658489
          0,           0,        1328,      -5.203551874,       -4.04461259,      -4.282645154,       -3.15557122,      -8.208940421
          0,           0,        1329,      -5.206377086,      -4.045145923,      -4.279113344,      -3.158229128,      -8.207229114
          0,           0,        1330,      -5.209663129,      -4.045381184,       -4.27544648,      -3.161341508,      -8.205523527
          0,           0,        1331,      -5.213397756,      -4.045324442,      -4.271689358,      -3.164897306,      -8.203822684
          0,           0,        1332,      -5.217565825,      -4.044985723,      -4.267885801,      -3.168882592,      -8.202125675
          0,           0,        1333,      -5.222148986,      -4.044378734,      -4.264078085,      -3.173280273,      -8.200431666
          0,           0,        1334,       -5.22712533,      -4.043520512,      -4.260306506,      -3.178069764,      -8.198739834
          0,           0,        1335,      -5.232469001,      -4.042431003,      -4.256609049,      -3.183226618,      -8.197049425
          0,           0,        1336,      -5.238149776,      -4.041132595,       -4.25302117,      -3.188722132,      -8.195359766
          0,           0,        1337,      -5.244132635,      -4.039649623,       -4.24957566,      -3.194522929,      -8.193670445
          0,           0,        1338,      -5.250377333,      -4.038007869,      -4.246302596,      -3.200590546,        -8.1919817
          0,           0,        1339,         -5.256838,      -4.036234067,      -4.243229336,       -3.20688104,       -8.19030022
          0,           0,        1340,      -5.263462809,      -4.034355436,      -4.240380574,      -3.213344655,      -8.188609665
          0,           0,        1341,      -5.270193753,      -4.032399241,      -4.237778421,      -3.219925581,      -8.186894231
          0,           0,        1342,      -5.276966579,      -4.030392407,      -4.235442512,      -3.226561859,      -8.185182652
          0,           0,        1343,      -5.283710947,      -4.028361166,      -4.233390124,      -3.233185494,       -8.18346114
          0,           0,        1344,      -5.290350879,      -4.026330774,      -4.231636298,      -3.239722827,       -8.18173768
          0,           0,        1345,      -5.296805559,      -4.024325258,      -4.230193968,      -3.246095243,      -8.180014645
          0,           0,        1346,      -5.302990543,      -4.022367225,      -4.229074075,      -3.252220263,      -8.178288528
          0,           0,        1347,      -5.308819419,      -4.020477704,      -4.228285682,      -3.258013066,      -8.176559019
          0,           0,        1348,      -5.314205916,      -4.018676037,      -4.227836065,      -3.263388455,      -8.174826141
          0,           0,        1349,      -5.319066432,      -4.016979801,      -4.227730801,      -3.268263226,      -8.173090036
          0,           0,        1350,      -5.323322866,      -4.015404751,      -4.227973836,      -3.272558885,      -8.171350994
          0,           0,        1351,      -5.326905623,      -4.013964801,      -4.228567536,      -3.276204546,      -8.169609245
          0,           0,        1352,      -5.329756576,      -4.012672011,      -4.229512722,      -3.279139853,      -8.167865182
          0,           0,        1353,      -5.331831737,      -4.011536598,      -4.230808687,       -3.28131768,      -8.166119281
          0,           0,        1354,      -5.333103414,      -4.010566951,      -4.232453196,      -3.282706381,      -8.164372082
          0,           0,        1355,      -5.333561625,      -4.009769656,      -4.234442468,      -3.283291378,      -8.162624204
          0,           0,        1356,      -5.333214629,      -4.009149532,      -4.236771144,      -3.283075907,      -8.160876335
          0,           0,        1357,       -5.33208851,      -4.008709654,      -4.239432233,      -3.282080868,      -8.159129168
          0,           0,        1358,      -5.330225873,      -4.008451399,      -4.242417046,      -3.280343778,      -8.157383741
          0,           0,        1359,      -5.327683766,       -4.00837447,      -4.245715116,      -3.277916935,      -8.155640718
          0,           0,        1360,      -5.324531061,      -4.008476939,      -4.249314105,      -3.274864995,      -8.153903994
          0,           0,        1361,      -5.320845517,       -4.00875528,      -4.253199703,      -3.271262165,      -8.152164971
          0,           0,        1362,      -5.316710767,      -4.009204402,      -4.257355514,      -3.267189273,      -8.150431082
          0,           0,        1363,      -5.312213455,       -4.00981769,      -4.261762949,      -3.262730907,      -8.148688384
          0,           0,        1364,      -5.307440664,      -4.010587043,       -4.26640111,       -3.25797281,      -8.146952724
          0,           0,        1365,      -5.302477752,      -4.011502921,      -4.271246695,      -3.252999638,      -8.145221865
          0,           0,        1366,      -5.297406633,      -4.012554393,      -4.276273912,      -3.247893145,       -8.14349669
          0,           0,        1367,      -5.292304515,      -4.013729199,      -4.281454419,      -3.242730815,      -8.141780778
          0,           0,        1368,      -5.287243046,      -4.015013816,      -4.286757301,      -3.237584902,      -8.140043754
          0,           0,        1369,      -5.282287828,       -4.01639355,      -4.292149105,      -3.232521845,      -8.138326021
          0,           0,        1370,      -5.277498225,      -4.017852622,      -4.297593917,      -3.227601992,      -8.136615776
          0,           0,        1371,      -5.272927399,      -4.019374298,      -4.303053535,      -3.222879568,      -8.134913974
          0,           0,        1372,      -5.268622518,      -4.020941015,      -4.308487717,       -3.21840282,      -8.133220671
          0,           0,        1373,      -5.264625076,      -4.022534542,      -4.313854537,      -3.214214303,      -8.131536654
          0,           0,        1374,       -5.26097128,       -4.02413616,      -4.319110843,      -3.210351232,      -8.129874017
          0,           0,        1375,      -5.257692475,      -4.025726863,      -4.324212833,      -3.206845887,      -8.128208341
          0,           0,        1376,      -5.254815575,      -4.027287579,      -4.329116747,      -3.203726035,      -8.126535457
          0,           0,        1377,      -5.252363472,      -4.028799415,       -4.33377965,      -3.201015334,      -8.124865805
          0,           0,        1378,      -5.250355428,      -4.030243912,      -4.338160314,      -3.198733725,      -8.123198584
          0,           0,        1379,      -5.248807424,      -4.031603322,      -4.342220147,      -3.196897789,      -8.121546243
          0,           0,        1380,      -5.247732467,      -4.032860877,      -4.345924153,      -3.195521058,      -8.119902889
          0,           0,        1381,      -5.247140848,      -4.034001074,      -4.349241859,      -3.194614288,      -8.118267822
          0,           0,        1382,      -5.247040354,      -4.035009936,      -4.352148178,      -3.194185683,      -8.116640809
          0,           0,        1383,      -5.247436426,      -4.035875274,       -4.35462415,      -3.194241074,      -8.115021525
          0,           0,        1384,      -5.248332272,      -4.036586911,       -4.35665752,      -3.194784041,        -8.1134096
          0,           0,        1385,      -5.249728924,      -4.037136881,      -4.358243103,      -3.195816002,      -8.111804646
          0,           0,        1386,      -5.251625247,       -4.03751959,      -4.359382931,      -3.197336239,      -8.110206351
          0,           0,        1387,      -5.254017896,      -4.037731928,      -4.360086154,      -3.199341885,      -8.108614268
          0,           0,        1388,       -5.25690122,      -4.037773333,      -4.360368709,      -3.201827857,      -8.107028447
          0,           0,        1389,      -5.260267115,      -4.037645802,      -4.360252779,      -3.204786748,      -8.105449123
          0,           0,        1390,      -5.264104822,      -4.037353853,      -4.359766071,      -3.208208661,      -8.103877867
          0,           0,        1391,      -5.268400669,       -4.03690443,      -4.358940968,      -3.212081002,      -8.102316655
          0,           0,        1392,      -5.273137763,      -4.036306768,      -4.357813594,       -3.21638822,      -8.100750353
          0,           0,        1393,      -5.278295625,       -4.03557221,      -4.356422843,      -3.221111501,      -8.099186835
          0,           0,        1394,      -5.283849782,      -4.034713997,      -4.354809416,      -3.226228423,      -8.097626691
          0,           0,        1395,      -5.289771307,      -4.033747018,      -4.353014917,      -3.231712568,      -8.096069525
          0,           0,        1396,      -5.296026338,      -4.032687556,      -4.351081014,      -3.237533106,      -8.094514112
          0,           0,        1397,      -5.302575569,      -4.031553017,      -4.349048706,      -3.243654366,      -8.092960626
          0,           0,        1398,      -5.309373766,       -4.03036165,      -4.346957697,      -3.250035408,      -8.091409137
          0,           0,        1399,      -5.316369305,      -4.029132284,      -4.344845886,       -3.25662963,      -8.089859372
          0,           0,        1400,       -5.32350381,      -4.027884064,      -4.342748956,      -3.263384433,       -8.08831062
          0,           0,        1401,       -5.33071193,      -4.026636211,      -4.340700074,      -3.270241001,      -8.086756404
          0,           0,        1402,      -5.337921315,      -4.025407793,      -4.338729675,      -3.277134246,      -8.085202486
          0,           0,        1403,      -5.345052883,      -4.024217526,      -4.336865327,      -3.283992967,      -8.083653202
          0,           0,        1404,      -5.352021456,      -4.023083591,      -4.335131652,      -3.290740314,      -8.082106611
          0,           0,        1405,      -5.358736828,      -4.022023476,      -4.333550302,      -3.297294595,      -8.080570457
          0,           0,        1406,      -5.365105351,      -4.021053844,      -4.332139971,      -3.303570513,      -8.079008957
          0,           0,        1407,      -5.371032058,      -4.020190415,      -4.330916436,      -3.309480836,      -8.077456283
          0,           0,        1408,      -5.376423301,      -4.019447876,      -4.329892609,       -3.31493854,      -8.075905629
          0,           0,        1409,      -5.381189855,      -4.018839805,      -4.329078606,       -3.31985935,      -8.074358238
          0,           0,        1410,      -5.385250307,      -4.018378608,      -4.328481817,      -3.324164604,      -8.072825385
          0,           0,        1411,      -5.388534537,      -4.018075472,      -4.328106971,       -3.32778428,      -8.071283363
          0,           0,        1412,      -5.390986995,      -4.017940329,      -4.327956207,      -3.330659962,       -8.06972447
          0,           0,        1413,      -5.392569486,      -4.017981828,      -4.328029124,       -3.33274753,      -8.068173534
          0,           0,        1414,      -5.393263187,      -4.018207311,      -4.328322843,      -3.334019305,      -8.066608539
          0,           0,        1415,      -5.393069657,      -4.018622797,      -4.328832045,      -3.334465451,      -8.065037222
          0,           0,        1416,      -5.392010745,      -4.019232969,      -4.329549014,      -3.334094481,      -8.063464845
          0,           0,        1417,      -5.390127401,      -4.020041159,      -4.330463679,      -3.332932812,      -8.061906731
          0,           0,        1418,       -5.38747752,      -4.021049341,      -4.331563645,      -3.331023421,      -8.060354493
          0,           0,        1419,      -5.384133055,       -4.02225811,      -4.332834246,      -3.328423743,      -8.058807492
          0,           0,        1420,       -5.38017669,      -4.023666682,      -4.334258587,      -3.325203016,      -8.057265959
          0,           0,        1421,      -5.375698357,       -4.02527287,      -4.335817623,      -3.321439319,      -8.055730265
          0,           0,        1422,      -5.370791885,      -4.027073076,      -4.337490238,      -3.317216554,      -8.054200848
          0,           0,        1423,      -5.365551973,      -4.029062277,      -4.339253364,      -3.312621568,       -8.05267805
          0,           0,        1424,      -5.360071638,      -4.031234011,      -4.341082135,      -3.307741587,      -8.051162357
          0,           0,        1425,      -5.354440181,      -4.033580366,       -4.34295007,      -3.302662055,      -8.049654292
          0,           0,        1426,      -5.348741705,      -4.036091974,      -4.344829315,      -3.297464934,      -8.048154176
          0,           0,        1427,      -5.343054124,      -4.038758009,      -4.346690925,      -3.292227447,       -8.04666242
          0,           0,        1428,      -5.337448601,      -4.041566191,      -4.348505209,       -3.28702125,       -8.04517949
          0,           0,        1429,      -5.331989347,      -4.044502806,       -4.35024212,      -3.281911953,      -8.043705366
          0,           0,        1430,      -5.326733682,      -4.047552732,      -4.351871707,       -3.27695895,      -8.042240502
          0,           0,        1431,      -5.321732301,      -4.050699488,      -4.353364602,      -3.272215465,      -8.040785347
          0,           0,        1432,      -5.317029667,      -4.053925298,      -4.354692551,      -3.267728778,      -8.039340202
          0,           0,        1433,      -5.312664483,      -4.057211181,      -4.355828967,      -3.263540556,      -8.037905195
          0,           0,        1434,      -5.308670202,      -4.060537063,      -4.356749489,      -3.259687255,      -8.036480521
          0,           0,        1435,      -5.305075539,      -4.063881927,      -4.357432527,      -3.256200556,      -8.035066491
          0,           0,        1436,      -5.301904974,      -4.067223982,      -4.357859769,      -3.253107806,      -8.033663225
          0,           0,        1437,      -5.299179212,      -4.070540876,      -4.358016639,      -3.250432449,      -8.032270769
          0,           0,        1438,      -5.296915609,      -4.073809934,      -4.357892667,      -3.248194425,      -8.030889072
          0,           0,        1439,      -5.295128549,      -4.077008429,      -4.357481766,       -3.24641054,      -8.029518253
          0,           0,        1440,       -5.29382977,      -4.080113892,      -4.356782396,      -3.245094789,      -8.028155738
