"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,        1128,      -10.80883432,      -7.945443475,       -7.87944846,       -7.88572701,       -5.32936074
          0,           0,        1129,      -10.81635322,      -7.945997981,      -7.884753828,      -7.889910208,      -5.336823589
          0,           0,        1130,      -10.82524417,      -7.948666418,      -7.891114153,      -7.894921061,      -5.345706064
          0,           0,        1131,       -10.8354697,      -7.953498008,      -7.898523174,      -7.900792883,      -5.355971411
          0,           0,        1132,      -10.84692126,      -7.960511916,      -7.906939853,      -7.907527732,       -5.36751503
          0,           0,        1133,       -10.8594801,      -7.969706345,       -7.91629522,      -7.915101117,      -5.380220103
          0,           0,        1134,      -10.87296088,      -7.981058807,      -7.926489315,      -7.923461143,      -5.393902631
          0,           0,        1135,      -10.88713009,      -7.994524245,      -7.937393204,      -7.932535412,      -5.408330479
          0,           0,        1136,        -10.901692,      -8.010025531,      -7.948852131,      -7.942232333,      -5.423203845
          0,           0,        1137,      -10.91629309,      -8.027435726,      -7.960689669,      -7.952447307,       -5.43816155
          0,           0,        1138,      -10.93052557,      -8.046553037,      -7.972710349,      -7.963065815,       -5.45278466
          0,           0,        1139,      -10.94397461,      -8.067066758,      -7.984703717,      -7.973959455,      -5.466630431
          0,           0,        1140,      -10.95624546,      -8.088521587,      -7.996446916,      -7.984983261,      -5.479281445
          0,           0,        1141,      -10.96701781,      -8.110286521,      -8.007704779,      -7.995969322,       -5.49038131
          0,           0,        1142,      -10.97607025,      -8.131550486,      -8.018234882,      -8.006722674,      -5.499680575
          0,           0,        1143,      -10.98329631,      -8.151359571,      -8.027800582,      -8.017025266,       -5.50705109
          0,           0,        1144,      -10.98869156,      -8.168707007,      -8.036195566,      -8.026651402,      -5.512478505
          0,           0,        1145,      -10.99235517,      -8.182671769,      -8.043267891,      -8.035390063,      -5.516066451
          0,           0,        1146,      -10.99446621,      -8.192575643,      -8.048947681,      -8.043074514,       -5.51800466
          0,           0,        1147,      -10.99525611,      -8.198115209,      -8.053257015,      -8.049603093,      -5.518543623
          0,           0,        1148,      -10.99501185,      -8.199425764,      -8.056315747,      -8.054953946,      -5.517995027
          0,           0,        1149,      -10.99406827,      -8.197039117,       -8.05832416,      -8.059190558,      -5.516713217
          0,           0,        1150,      -10.99279529,      -8.191762333,      -8.059542064,       -8.06245113,      -5.515086052
          0,           0,        1151,      -10.99153485,      -8.184518406,      -8.060254181,      -8.064928111,      -5.513471073
          0,           0,        1152,      -10.99061353,      -8.176212241,      -8.060752109,      -8.066848528,      -5.512212347
          0,           0,        1153,      -10.99029572,      -8.167651997,      -8.061312714,       -8.06844965,      -5.511580455
          0,           0,        1154,      -10.99082675,      -8.159514443,      -8.062190266,      -8.069972054,      -5.511827468
          0,           0,        1155,      -10.99241047,      -8.152337308,      -8.063604342,      -8.071640001,      -5.513159705
          0,           0,        1156,      -10.99519088,      -8.146530316,      -8.065732762,      -8.073651231,      -5.515727228
          0,           0,        1157,      -10.99926735,      -8.142391559,      -8.068717462,      -8.076172526,      -5.519629929
          0,           0,        1158,      -11.00470441,      -8.140129813,       -8.07266164,      -8.079341837,      -5.524935976
          0,           0,        1159,      -11.01153485,      -8.139884732,       -8.07763233,      -8.083261872,      -5.531677297
          0,           0,        1160,      -11.01975656,      -8.141748061,      -8.083663309,      -8.088005552,      -5.539856706
          0,           0,        1161,      -11.02929739,      -8.145770724,      -8.090755137,      -8.093611522,      -5.549405419
          0,           0,        1162,      -11.04008187,      -8.151974617,       -8.09887673,      -8.100092324,      -5.560248741
          0,           0,        1163,      -11.05198144,      -8.160357395,      -8.107969439,      -8.107430015,      -5.572262709
          0,           0,        1164,      -11.06483097,      -8.170900578,      -8.117941998,      -8.115580568,       -5.58528132
          0,           0,        1165,      -11.07841276,      -8.183562296,      -8.128673193,      -8.124477924,      -5.599090357
          0,           0,        1166,      -11.09245346,      -8.198273037,      -8.140018937,      -8.134035285,      -5.613415647
          0,           0,        1167,      -11.10659796,      -8.214923725,      -8.151806538,      -8.144148601,      -5.627892798
          0,           0,        1168,      -11.12048002,      -8.233338406,      -8.163848859,      -8.154707898,      -5.642151434
          0,           0,        1169,      -11.13369659,      -8.253248142,      -8.175940318,      -8.165589044,       -5.65576503
          0,           0,        1170,      -11.14584664,      -8.274252776,      -8.187861525,      -8.176653346,       -5.66830925
          0,           0,        1171,      -11.15662453,      -8.295792566,      -8.199383089,      -8.187740278,      -5.679446721
          0,           0,        1172,      -11.16579566,       -8.31713054,      -8.210262684,      -8.198665503,      -5.688914454
          0,           0,        1173,      -11.17323228,      -8.337378433,      -8.220261911,      -8.209215391,      -5.696563346
          0,           0,        1174,      -11.17891067,       -8.35556319,      -8.229157558,      -8.219166279,      -5.702351678
          0,           0,        1175,      -11.18291097,      -8.370745616,      -8.236779545,      -8.228297946,      -5.706361269
          0,           0,        1176,       -11.1853636,      -8.382162678,      -8.243022886,      -8.236429592,      -5.708733429
          0,           0,        1177,      -11.18651765,      -8.389383057,      -8.247884583,      -8.243433993,      -5.709722509
          0,           0,        1178,      -11.18659614,      -8.392383219,      -8.251448147,      -8.249261521,      -5.709576874
          0,           0,        1179,      -11.18593296,        -8.3915458,      -8.253886415,      -8.253950221,      -5.708645813
          0,           0,        1180,       -11.1848711,      -8.387572884,      -8.255443922,      -8.257609962,      -5.707291308
          0,           0,        1181,      -11.18376713,       -8.38133784,        -8.2563991,      -8.260419701,      -5.705885904
          0,           0,        1182,      -11.18291837,      -8.373739354,      -8.257039762,      -8.262593006,      -5.704738856
          0,           0,        1183,      -11.18262767,      -8.365607961,      -8.257651069,       -8.26436668,      -5.704164941
          0,           0,        1184,      -11.18312955,      -8.357659611,      -8.258494055,      -8.265979303,      -5.704408876
          0,           0,        1185,       -11.1846177,      -8.350476287,      -8.259797841,      -8.267660781,      -5.705667273
          0,           0,        1186,      -11.18730374,       -8.34451016,      -8.261759991,      -8.269619217,       -5.70815341
          0,           0,        1187,      -11.19124877,      -8.340099044,      -8.264528797,      -8.272029394,      -5.711938634
          0,           0,        1188,      -11.19655008,      -8.337482842,      -8.268221184,      -8.275039252,      -5.717117053
          0,           0,        1189,      -11.20323167,       -8.33682668,       -8.27291451,      -8.278762727,      -5.723717688
          0,           0,        1190,      -11.21132884,      -8.338244084,      -8.278655787,      -8.283281465,      -5.731778446
          0,           0,        1191,      -11.22076639,      -8.341798964,      -8.285451448,       -8.28864601,      -5.741227548
          0,           0,        1192,      -11.23150093,      -8.347528664,      -8.293282724,      -8.294875119,      -5.752020599
          0,           0,        1193,      -11.24345184,      -8.355443824,      -8.302099546,      -8.301962339,      -5.764085432
          0,           0,        1194,      -11.25640322,      -8.365530727,      -8.311815633,      -8.309868922,      -5.777205631
          0,           0,        1195,      -11.27018368,      -8.377760003,      -8.322320178,      -8.318534503,      -5.791213308
          0,           0,        1196,      -11.28454701,      -8.392075853,      -8.333474193,      -8.327878927,      -5.805854548
          0,           0,        1197,      -11.29916682,      -8.408379259,      -8.345114086,      -8.337805258,      -5.820806511
          0,           0,        1198,      -11.31364079,      -8.426521101,      -8.357052318,      -8.348201228,      -5.835655257
          0,           0,        1199,      -11.32759925,      -8.446256133,      -8.369089345,      -8.358952383,      -5.850010153
          0,           0,        1200,      -11.34058732,      -8.467220067,       -8.38100874,      -8.369919138,      -5.863392375
          0,           0,        1201,      -11.35225965,      -8.488887722,      -8.392583595,      -8.380950063,      -5.875427471
          0,           0,        1202,      -11.36233426,      -8.510549647,      -8.403571958,       -8.39186698,      -5.885796624
          0,           0,        1203,      -11.37063384,      -8.531331497,      -8.413734479,      -8.402465288,      -5.894303728
          0,           0,        1204,      -11.37710647,      -8.550243917,      -8.422844226,      -8.412517097,      -5.900875722
          0,           0,        1205,      -11.38174929,      -8.566296645,      -8.430708427,       -8.42180406,      -5.905509755
          0,           0,        1206,      -11.38475314,      -8.578652427,      -8.437213779,       -8.43012815,      -5.908397888
          0,           0,        1207,      -11.38629562,      -8.586772086,      -8.442323489,      -8.437347163,      -5.909731475
          0,           0,        1208,      -11.38660128,      -8.590532795,       -8.44609989,      -8.443389706,       -5.90976962
          0,           0,        1209,      -11.38603574,      -8.590240938,      -8.448700105,      -8.448269846,      -5.908882263
          0,           0,        1210,      -11.38493565,      -8.586561226,      -8.450352871,      -8.452087759,      -5.907435209
          0,           0,        1211,      -11.38362161,      -8.580370922,      -8.451328781,      -8.455000212,      -5.905767388
          0,           0,        1212,      -11.38245967,      -8.572590966,      -8.451919361,      -8.457220723,      -5.904258181
          0,           0,        1213,      -11.38174897,      -8.564098677,      -8.452410988,       -8.45898149,       -5.90321834
          0,           0,        1214,      -11.38178031,       -8.55564445,      -8.453078682,      -8.460526489,      -5.902949215
          0,           0,        1215,      -11.38272166,      -8.547854271,      -8.454153745,      -8.462085722,      -5.903620659
          0,           0,        1216,      -11.38479892,      -8.541205284,      -8.455846206,      -8.463875371,      -5.905464666
          0,           0,        1217,      -11.38811266,      -8.536062915,      -8.458315714,      -8.466079104,      -5.908579427
          0,           0,        1218,      -11.39275286,      -8.532683602,      -8.461687184,      -8.468854407,      -5.913066057
          0,           0,        1219,      -11.39875141,      -8.531246079,      -8.466048265,      -8.472323108,      -5.918951339
          0,           0,        1220,      -11.40617693,       -8.53186874,      -8.471456781,       -8.47657801,      -5.926305758
          0,           0,        1221,      -11.41493303,      -8.534620983,      -8.477924889,      -8.481673825,       -5.93504315
          0,           0,        1222,       -11.4249965,      -8.539545076,      -8.485449246,      -8.487642015,      -5.945132921
          0,           0,        1223,      -11.43627134,      -8.546654002,      -8.493982278,      -8.494480562,       -5.95649107
          0,           0,        1224,      -11.44860293,      -8.555936826,      -8.503451361,      -8.502160802,      -5.968955515
          0,           0,        1225,       -11.4618252,      -8.567365127,      -8.513754932,      -8.510632334,      -5.982374288
          0,           0,        1226,      -11.47564012,      -8.580889704,       -8.52475763,      -8.519812243,      -5.996437491
          0,           0,        1227,      -11.48976847,      -8.596420844,      -8.536307967,      -8.529611748,      -6.010874076
          0,           0,        1228,      -11.50385223,      -8.613830815,      -8.548223989,      -8.539922034,      -6.025310833
          0,           0,        1229,      -11.51751918,      -8.632908443,      -8.560310959,      -8.550629191,      -6.039367222
          0,           0,        1230,      -11.53034238,      -8.653333484,      -8.572356135,      -8.561601589,      -6.052588694
          0,           0,        1231,       -11.5419885,      -8.674641987,      -8.584139019,      -8.572695568,      -6.064614431
          0,           0,        1232,      -11.55214592,      -8.696199641,      -8.595423206,      -8.583739954,      -6.075108173
          0,           0,        1233,      -11.56060209,      -8.717203958,      -8.605964817,      -8.594534943,      -6.083829886
          0,           0,        1234,      -11.56731896,      -8.736720746,      -8.615530747,      -8.604864166,      -6.090718361
          0,           0,        1235,      -11.57229504,      -8.753770008,      -8.623914186,      -8.614497662,      -6.095762087
          0,           0,        1236,      -11.57563132,      -8.767468107,      -8.630971918,      -8.623231433,      -6.099063693
          0,           0,        1237,      -11.57752867,      -8.777175387,      -8.636636189,      -8.630907529,      -6.100840488
          0,           0,        1238,      -11.57817955,      -8.782618536,      -8.640939519,      -8.637422716,      -6.101298204
          0,           0,        1239,      -11.57790281,      -8.783954146,      -8.644010218,      -8.642768164,      -6.100777246
          0,           0,        1240,      -11.57704669,      -8.781711323,      -8.646050412,      -8.647011384,      -6.099637923
          0,           0,        1241,      -11.57591221,      -8.776684685,      -8.647320179,      -8.650292234,      -6.098202954
          0,           0,        1242,      -11.57489972,      -8.769768279,      -8.648111585,      -8.652813571,      -6.096887396
          0,           0,        1243,      -11.57429137,      -8.761843958,      -8.648708401,      -8.654792277,      -6.095985933
          0,           0,        1244,      -11.57429459,      -8.753702265,       -8.64938359,      -8.656467992,      -6.095714745
          0,           0,        1245,      -11.57516537,      -8.745998482,      -8.650387223,      -8.658078087,       -6.09633949
          0,           0,        1246,      -11.57710238,      -8.739263594,      -8.651938085,      -8.659847765,      -6.098063457
          0,           0,        1247,      -11.58028359,      -8.733898341,      -8.654216402,      -8.661969535,      -6.101058572
          0,           0,        1248,      -11.58477131,      -8.730198234,      -8.657352535,      -8.664611884,      -6.105403199
          0,           0,        1249,       -11.5906425,      -8.728371613,      -8.661450954,      -8.667903133,      -6.111158049
          0,           0,        1250,      -11.59787973,      -8.728558518,        -8.6665715,      -8.671944864,      -6.118335107
          0,           0,        1251,       -11.6065346,      -8.730847384,       -8.67274887,      -8.676807563,       -6.12697238
          0,           0,        1252,      -11.61651103,      -8.735295961,      -8.679975174,      -8.682528833,      -6.136978413
          0,           0,        1253,      -11.62775635,      -8.741924234,       -8.68822325,      -8.689116784,      -6.148305254
          0,           0,        1254,      -11.64013057,      -8.750736716,       -8.69742323,      -8.696547579,      -6.160817195
          0,           0,        1255,      -11.65343583,      -8.761709806,      -8.707479386,      -8.704775524,      -6.174316381
          0,           0,        1256,      -11.66750739,      -8.774806259,      -8.718271769,      -8.713733158,      -6.188632298
          0,           0,        1257,      -11.68200344,      -8.789953459,       -8.72964985,      -8.723331502,      -6.203429461
          0,           0,        1258,      -11.69660161,      -8.807036164,      -8.741436858,      -8.733465865,      -6.218378015
          0,           0,        1259,      -11.71089931,      -8.825865818,      -8.753442015,       -8.74402467,      -6.233059714
          0,           0,        1260,      -11.72451534,      -8.846154746,      -8.765458542,      -8.754884922,      -6.247076453
          0,           0,        1261,      -11.73698417,      -8.867475756,       -8.77726551,      -8.765901013,      -6.259935925
          0,           0,        1262,      -11.74798385,      -8.889233059,      -8.788631871,      -8.776907797,      -6.271273037
          0,           0,        1263,      -11.75731343,      -8.910638894,      -8.799305805,      -8.787721225,      -6.280868161
          0,           0,        1264,      -11.76485513,      -8.930770913,      -8.809061981,      -8.798121679,      -6.288576269
          0,           0,        1265,      -11.77056532,      -8.948616346,      -8.817680717,      -8.807887316,      -6.294336163
          0,           0,        1266,      -11.77451529,      -8.963227626,      -8.824998267,       -8.81680142,       -6.29823623
          0,           0,        1267,      -11.77687569,      -8.973879268,       -8.83092637,      -8.824684475,      -6.300441477
          0,           0,        1268,      -11.77788784,      -8.980195489,      -8.835475541,      -8.831423612,      -6.301218496
          0,           0,        1269,      -11.77779648,      -8.982234209,      -8.838746726,      -8.836980575,      -6.300830772
          0,           0,        1270,      -11.77702757,      -8.980466974,      -8.840934334,      -8.841416767,      -6.299728777
          0,           0,        1271,      -11.77576591,      -8.975647545,      -8.842270853,      -8.844838348,      -6.298121517
          0,           0,        1272,      -11.77442959,      -8.968699993,      -8.843052624,        -8.8474371,      -6.296433302
          0,           0,        1273,      -11.77345306,      -8.960536772,      -8.843574004,      -8.849442884,      -6.295119223
          0,           0,        1274,      -11.77304255,      -8.951988056,      -8.844110526,      -8.851083928,      -6.294391943
          0,           0,        1275,      -11.77344062,       -8.94374804,      -8.844922126,      -8.852614303,      -6.294501609
          0,           0,        1276,      -11.77479417,      -8.936391767,      -8.846228004,       -8.85424071,      -6.295597217
          0,           0,        1277,      -11.77732884,      -8.930330795,      -8.848219502,      -8.856182344,      -6.297918989
          0,           0,        1278,       -11.7812064,      -8.925894572,      -8.851051996,       -8.85860379,      -6.301609457
          0,           0,        1279,      -11.78646869,      -8.923306854,      -8.854828089,      -8.861659093,      -6.306724128
          0,           0,        1280,      -11.79305988,      -8.922712052,      -8.859617825,      -8.865444516,      -6.313229815
          0,           0,        1281,      -11.80101251,      -8.924216109,      -8.865468082,      -8.870039477,      -6.321135293
          0,           0,        1282,      -11.81036699,      -8.927865223,      -8.872377213,      -8.875494904,      -6.330490715
          0,           0,        1283,      -11.82094006,      -8.933697514,      -8.880323581,      -8.881827406,      -6.341116146
          0,           0,        1284,       -11.8326866,        -8.9417115,      -8.889254499,      -8.889019371,      -6.352959917
          0,           0,        1285,      -11.84540846,      -8.951893343,      -8.899078467,      -8.897032746,      -6.365845583
          0,           0,        1286,      -11.85893287,      -8.964199134,      -8.909693535,      -8.905806468,      -6.379587955
          0,           0,        1287,      -11.87288833,      -8.978577966,      -8.920937691,      -8.915250998,      -6.393823961
          0,           0,        1288,      -11.88702272,      -8.994911797,      -8.932657592,       -8.92527342,      -6.408279833
          0,           0,        1289,        -11.901037,      -9.013041498,      -8.944671499,      -8.935764546,      -6.422668816
          0,           0,        1290,      -11.91444278,      -9.032726504,      -8.956768165,      -8.946598046,      -6.436448912
          0,           0,        1291,      -11.92681435,      -9.053586294,      -8.968734266,      -8.957636169,      -6.449229557
          0,           0,        1292,      -11.93786506,      -9.075091103,      -8.980331522,      -8.968731247,      -6.460649087
          0,           0,        1293,      -11.94736777,      -9.096533016,      -8.991340453,      -8.979695273,      -6.470455248
          0,           0,        1294,      -11.95514347,      -9.117043974,      -9.001500498,      -8.990324742,      -6.478457258
          0,           0,        1295,      -11.96113177,      -9.135653245,      -9.010600938,      -9.000390275,       -6.48457284
          0,           0,        1296,      -11.96545312,      -9.151409461,      -9.018449579,      -9.009680693,       -6.48891214
          0,           0,        1297,      -11.96816334,      -9.163516918,      -9.024927898,      -9.017985936,      -6.491569825
          0,           0,        1298,      -11.96951695,      -9.171461347,      -9.030016853,      -9.025189092,      -6.492766328
          0,           0,        1299,       -11.9697244,      -9.175156101,      -9.033782586,      -9.031211171,      -6.492762166
          0,           0,        1300,      -11.96907039,      -9.174912161,      -9.036385184,      -9.036078404,      -6.491834317
          0,           0,        1301,      -11.96806074,      -9.171393609,      -9.038077971,       -9.03989828,      -6.490525214
          0,           0,        1302,      -11.96694053,      -9.165459012,      -9.039112098,      -9.042836741,      -6.489095039
          0,           0,        1303,      -11.96608391,        -9.1580275,      -9.039790517,      -9.045104685,      -6.487944589
          0,           0,        1304,      -11.96570748,      -9.149910407,      -9.040382206,      -9.046932591,      -6.487278249
          0,           0,        1305,      -11.96609383,      -9.141874525,       -9.04116413,      -9.048554144,      -6.487407664
          0,           0,        1306,      -11.96744451,       -9.13451312,      -9.042377119,        -9.0502087,      -6.488508335
          0,           0,        1307,      -11.96983683,      -9.128294517,      -9.044204641,      -9.052100782,      -6.490699936
          0,           0,        1308,      -11.97363917,      -9.123584002,       -9.04683455,      -9.054421845,       -6.49434776
          0,           0,        1309,      -11.97858283,       -9.12063282,      -9.050347601,      -9.057312078,      -6.499166181
          0,           0,        1310,      -11.98501717,      -9.119617117,      -9.054862592,      -9.060904505,      -6.505507207
          0,           0,        1311,      -11.99284102,      -9.120663549,      -9.060419103,      -9.065276317,      -6.513281638
          0,           0,        1312,      -12.00198167,      -9.123836777,      -9.067024094,      -9.070489535,      -6.522427928
