"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
        227,              2.27,      -9.943273949,      -10.74216886,      -11.19801448,                 0,       1.416758256,   0.0008492945572,     0.09609327403
        228,              2.28,        -9.9474296,      -10.74639416,      -11.20316731,                 0,       1.416336356,   0.0007030512425,     0.09587688499
        229,              2.29,      -9.952306219,      -10.75095119,      -11.20920298,                 0,        1.41591975,   0.0005520227483,     0.09566141914
        230,               2.3,      -9.950988138,      -10.74963618,      -11.20828017,                 0,         1.4155009,   0.0003966657808,     0.09544686285
        231,              2.31,      -9.948582494,      -10.74829264,      -11.20668451,                 0,       1.415087335,   0.0002377827821,     0.09523318916
        232,              2.32,      -9.952744469,      -10.75319369,       -11.2130382,                 0,       1.414691594,    7.61567176e-05,     0.09502038679
        233,              2.33,      -9.959733167,       -10.7597069,      -11.22130662,                 0,       1.414303452,  -8.770769205e-05,     0.09480846196
        234,              2.34,      -9.958599327,      -10.75854179,      -11.22101919,                 0,       1.413912598,  -0.0002533104577,     0.09459740601
        235,              2.35,      -9.953510154,      -10.75465311,      -11.21664702,                 0,        1.41351976,  -0.0004198463133,     0.09438718811
        236,              2.36,      -9.956498696,      -10.75832415,      -11.22120799,                 0,        1.41313684,  -0.0005864768567,     0.09417779151
        237,              2.37,       -9.96582719,      -10.76681434,      -11.23149929,                 0,         1.4127643,  -0.0007525492101,     0.09396922678
        238,              2.38,       -9.96512246,      -10.76574907,      -11.23187445,                 0,       1.412388074,  -0.0009175010778,     0.09376149256
        239,              2.39,      -9.955891082,      -10.75789424,       -11.2242228,                 0,        1.41200581,   -0.001080657287,      0.0935545547
        240,               2.4,      -9.956682286,      -10.76004742,      -11.22728154,                 0,       1.411633092,   -0.001241159126,      0.0933483882
        241,              2.41,      -9.968622242,      -10.77104885,      -11.24043809,                 0,        1.41127489,   -0.001398189264,     0.09314300738
        242,              2.42,      -9.969571704,      -10.77139494,      -11.24302765,                 0,       1.410913584,   -0.001551182622,     0.09293842249
        243,              2.43,      -9.954705706,      -10.75790673,      -11.23143111,                 0,       1.410541482,   -0.001699603608,     0.09273459815
        244,              2.44,       -9.95159501,      -10.75738759,      -11.23180633,                 0,       1.410177066,   -0.001842703327,      0.0925314972
        245,              2.45,      -9.965668106,      -10.77079632,      -11.24813268,                 0,        1.40983239,   -0.001979494232,     0.09232913493
        246,              2.46,      -9.970403403,      -10.77463142,      -11.25478584,                 0,       1.409486605,   -0.002109472079,     0.09212753771
        247,              2.47,      -9.948792949,      -10.75360739,      -11.23835665,                 0,        1.40912411,   -0.002232256472,      0.0919266735
        248,              2.48,       -9.93953005,      -10.74818147,      -11.23355717,                 0,       1.408764983,   -0.002347398023,     0.09172648907
        249,              2.49,      -9.953920132,      -10.76283097,      -11.25230016,                 0,       1.408431903,   -0.002453649003,      0.0915269947
        250,               2.5,      -9.964345774,      -10.77238587,      -11.26491596,                 0,       1.408102454,   -0.002550537875,       0.091328236
        251,              2.51,      -9.936620083,      -10.74351781,      -11.24422513,                 0,        1.40775009,   -0.002637977961,     0.09113019153
        252,              2.52,      -9.919755561,      -10.73134466,      -11.23227754,                 0,       1.407393458,   -0.002715985041,     0.09093279024
        253,              2.53,      -9.932752762,      -10.74638228,      -11.25282502,                 0,       1.407068931,   -0.002782998119,     0.09073602921
        254,              2.54,       -9.94996857,      -10.76344215,      -11.27333732,                 0,       1.406756356,   -0.002838535063,     0.09053997377
        255,              2.55,       -9.91916332,      -10.72892455,       -11.2499576,                 0,       1.406415772,   -0.002882903306,     0.09034462289
        256,              2.56,      -9.893513086,       -10.7076083,      -11.22851514,                 0,        1.40605997,   -0.002916680683,     0.09014988932
        257,              2.57,      -9.903688464,      -10.72214581,      -11.24879438,                 0,        1.40574012,   -0.002937985395,     0.08995574646
        258,              2.58,       -9.92668144,      -10.74642283,      -11.27854596,                 0,       1.405444492,     -0.0029461748,     0.08976227463
        259,              2.59,      -9.898628599,       -10.7120974,      -11.25589836,                 0,       1.405118288,   -0.002942137895,     0.08956950413
        260,               2.6,      -9.863684544,      -10.67934215,      -11.22332097,                 0,         1.4047628,    -0.00292701505,     0.08937733901
        261,              2.61,      -9.870240236,      -10.69268951,      -11.23985529,                 0,       1.404442172,   -0.002898988327,     0.08918571868
        262,              2.62,      -9.895971885,      -10.72161072,      -11.27953437,                 0,       1.404162006,   -0.002856831975,     0.08899472726
        263,              2.63,      -9.877255381,      -10.69558416,      -11.26272495,                 0,       1.403854088,   -0.002801994969,     0.08880443523
        264,              2.64,      -9.833729955,      -10.65019614,      -11.21887291,                 0,       1.403500944,   -0.002736419454,     0.08861475222
        265,              2.65,      -9.835916039,      -10.66116519,      -11.22693177,                 0,       1.403173814,   -0.002658783015,     0.08842557701
        266,              2.66,      -9.860756127,      -10.69082659,       -11.2753602,                 0,       1.402905252,   -0.002566846249,     0.08823697994
        267,              2.67,        -9.8556864,      -10.68014636,      -11.27029851,                 0,       1.402619966,   -0.002462231579,      0.0880490744
        268,              2.68,      -9.806450644,      -10.62343983,      -11.21713176,                 0,       1.402274007,   -0.002347875583,     0.08786179522
        269,              2.69,      -9.802899989,      -10.62956113,      -11.21192447,                 0,        1.40193593,    -0.00222331956,     0.08767500159
        270,               2.7,      -9.824411222,      -10.65705066,      -11.26500807,                 0,       1.401671883,   -0.002085554782,     0.08748872876
        271,              2.71,      -9.832730482,      -10.66410373,      -11.27738198,                 0,       1.401411957,   -0.001935569001,     0.08730312593
        272,              2.72,      -9.783538178,      -10.60149074,      -11.21955335,                 0,       1.401084102,   -0.001777368228,     0.08711817487
        273,              2.73,      -9.772306136,      -10.59925828,      -11.19842377,                 0,       1.400738985,   -0.001611877972,     0.08693370671
